"","word","h","h_dec"
"4360","kazán",0.78637684278158,3
"4361","transformó",0.897312770536018,10
"4362","mar_báltico",0.763570695572512,2
"4363","ue",0.805563337527691,4
"4364","estado_de_la_unión",0.73838403104331,2
"4365","súbdito",0.849350529778745,6
"4366","sic",0.892155059596242,9
"4367","consolidar",0.904663956462044,10
"4368","abusos",0.799658837218082,3
"4369","gobernanta",0.881594226416073,9
"4370","tirano",0.874770513615838,8
"4371","escolástico",0.702558823229247,1
"4372","aporte",0.867910401254294,7
"4373","tomás_de_aquino",0.711960259053857,1
"4374","desobediencia",0.794322267865419,3
"4375","opresivo",0.855935407897714,7
"4376","acorde",0.899572408355422,10
"4377","topónimo",0.8143456386557,4
"4378","inestable",0.900070134619316,10
"4379","semántico",0.849004577152276,6
"4380","delimitación",0.824627612375452,5
"4381","titular",0.89858506943962,10
"4382","isidoro",0.814297691818279,4
"4383","vii",0.781117923380643,3
"4384","prólogo",0.849767029368048,6
"4385","alabanza",0.884939226181639,9
"4386","nebraska",0.843714885502788,6
"4387","sujetar",0.904607670268414,10
"4388","revisión",0.902620934671029,10
"4389","habeas",0.655966256471478,1
"4390","jurado",0.879051387166961,8
"4391","enmendar",0.889139011159687,9
"4392","decimocuarta",0.828111599155199,5
"4393","tesis",0.892242656511778,9
"4394","cuestionar",0.90271435110632,10
"4395","católica",0.818729453267202,4
"4396","luterano",0.759529451589975,2
"4397","rivalidad",0.894685190380629,10
"4398","competir",0.885190009721907,9
"4399","otan",0.812389728435541,4
"4400","pacto_de_varsovia",0.679988426717596,1
"4401","corea",0.886097173280738,9
"4402","rojo",0.887768419902942,9
"4403","sospechoso",0.875605810641161,8
"4404","totalitario",0.860102016036555,7
"4405","decena",0.898044169886762,10
"4406","inconstitucional",0.838303442156924,5
"4407","talento",0.876336172515226,8
"4408","kareem_abdul_jabbar",0.601196632670396,1
"4409","puntuar",0.895643921104035,10
"4410","larry_bird",0.646744295189745,1
"4411","magic_johnson",0.725518377511804,1
"4412","michael_jordan",0.75254516165413,2
"4413","lakers",0.737960754023353,2
"4414","celtics",0.738951915164498,2
"4415","jordan",0.842528418074575,6
"4416","dirk_nowitzki",0.638739429526553,1
"4417","kobe_bryant",0.724401027437997,1
"4418","impresionante",0.882234955455891,9
"4419","broma",0.887684307164012,9
"4420","ocde",0.822065246011931,4
"4421","adherir",0.90930530146393,10
"4422","estrechar",0.901073806659139,10
"4423","armenio",0.883703467656905,9
"4424","tayikistán",0.781089482061407,3
"4425","kirguistán",0.722737922404315,1
"4426","agencia_espacial_europea",0.791978897224734,3
"4427","república_federal_de_alemania",0.660812109801861,1
"4428","pronunciación",0.845429750782478,6
"4429","b",0.904321616149223,10
"4430","nd",0.745008927952248,2
"4431","k",0.860010901834688,7
"4432","federar",0.817119171234318,4
"4433","am",0.930305466234563,10
"4434","enclavado",0.854832683465736,7
"4435","emigrante",0.884073054039485,9
"4436","destino",0.890007624379394,9
"4437","entusiasmo",0.898220234679231,10
"4438","delantera",0.880259696214711,8
"4439","consecuente",0.901311588995676,10
"4440","ganado",0.89115820968888,9
"4441","desconfianza",0.891808409001636,9
"4442","corrupción",0.860833298845184,7
"4443","traición",0.886790608329409,9
"4444","rumor",0.891131268742456,9
"4445","creído",0.888492638841555,9
"4446","suscribir",0.899271739491799,10
"4447","wehrmacht",0.698891465372087,1
"4448","rescate",0.884064654916588,9
"4449","tutela",0.888886900630449,9
"4450","opositor",0.849408183074409,6
"4451","fractura",0.898937129541224,10
"4452","reformado",0.893791703108269,10
"4453","guerra_civil",0.86081209892752,7
"4454","taipéi",0.636097482745973,1
"4455","periférico",0.893950493214806,10
"4456","vasta",0.891524588343889,9
"4457","acervo",0.867925292201839,7
"4458","lingüístico",0.840327796420216,6
"4459","globo",0.903311401572393,10
"4460","efímero",0.892207667649152,9
"4461","francisco_franco",0.819979261251376,4
"4462","clímax",0.866090659798043,7
"4463","redacción",0.890592002122438,9
"4464","propugnar",0.879385855741738,8
"4465","igualdad",0.854637351817754,6
"4466","pluralismo",0.821824796870332,4
"4467","yugoeslava",0.837392488474145,5
"4468","lituano",0.876807388637005,8
"4469","recluta",0.866167281913063,7
"4470","pau",0.883216418191197,9
"4471","marc_gasol",0.682833467976631,1
"4472","latinoamericano",0.871608224124969,8
"4473","manu_ginóbili",0.719231435679855,1
"4474","jugado",0.844784774034687,6
"4475","tenis",0.846573651821365,6
"4476","mesa",0.889805506818712,9
"4477","profesor",0.845263270889418,6
"4478","balón",0.756797840979578,2
"4479","contrincante",0.879633182389556,8
"4480","botar",0.855076705278588,7
"4481","nerviosismo",0.900823825262463,10
"4482","convencer",0.899240122590095,10
"4483","universitari",0.865055070438605,7
"4484","universidad_de_stanford",0.866491124928421,7
"4485","berkeley",0.864973004078639,7
"4486","saldar",0.903336617274605,10
"4487","stanford",0.847724742582562,6
"4488","sudamerican",0.879483242709022,8
"4489","club",0.793073505726025,3
"4490","cota",0.872536891575203,8
"4491","concacaf",0.605780268897185,1
"4492","afiliar",0.878939346150942,8
"4493","clasificado",0.884196884067055,9
"4494","justo",0.906672184089981,10
"4495","lista",0.893135504906209,10
"4496","calcular",0.894036560258822,10
"4497","the",0.88244199621893,9
"4498","cia",0.856820112179211,7
"4499","estipular",0.896116217127622,10
"4500","detrás",0.901399407902559,10
"4501","desocupado",0.852759500190602,6
"4502","beneficiar",0.903953626920074,10
"4503","irregularidad",0.8687292683715,8
"4504","debilidad",0.89800387991833,10
"4505","facilidad",0.903335113436224,10
"4506","hostil",0.902964378667563,10
"4507","demanda",0.891776820944833,9
"4508","aseverar",0.911463277644738,10
"4509","reacción",0.900874670722879,10
"4510","canadiense",0.900667207604649,10
"4511","mario_vargas_llosa",0.811277478413692,4
"4512","arar",0.89255120504795,9
"4513","artificial",0.835689611861682,5
"4514","agudización",0.769761436336466,2
"4515","explotar",0.904950997816493,10
"4516","neocolonialismo",0.748080567580768,2
"4517","predominancia",0.823547054798766,5
"4518","prometer",0.905821242488841,10
"4519","eduardo_galeano",0.742870637266871,2
"4520","seducción",0.875176873856188,8
"4521","consumismo",0.864273069962297,7
"4522","arruinar",0.899254629755561,10
"4523","extenso",0.90526524046333,10
"4524","montañoso",0.823144959153145,5
"4525","terrestre",0.862567244235921,7
"4526","faisán",0.852776072648526,6
"4527","desembocadura",0.809476475790868,4
"4528","castellano",0.867212731426942,7
"4529","deber",0.898865442056188,10
"4530","materna",0.846543351551545,6
"4531","comunidades_autónomas",0.87562640226922,8
"4532","estatuto",0.86646551977197,7
"4533","presión",0.900539443953259,10
"4534","prestigio",0.89631019869478,10
"4535","superpondr",0.868272289813377,7
"4536","definitorio",0.863141714658575,7
"4537","marginal",0.896399055559265,10
"4538","paralelo",0.911901549207939,10
"4539","convencional",0.902196942328767,10
"4540","controversia",0.904408015664851,10
"4541","hemisferio",0.862247288549246,7
"4542","ártico",0.8140036138226,4
"4543","cáucaso",0.838315212237175,5
"4544","aduanero",0.681378989109266,1
"4545","mercancías",0.872814044984394,8
"4546","banco_central_europeo",0.810457549141035,4
"4547","vaticano",0.777264229101679,3
"4548","kosovo",0.837439576171699,5
"4549","estabilidad",0.882326748810897,9
"4550","perjuicio",0.887349842647562,9
"4551","turcas",0.817483735600474,4
"4552","arbolado",0.849088538332756,6
"4553","mediano",0.891370763004933,9
"4554","saquear",0.877100211374484,8
"4555","bielorruso",0.835541031307183,5
"4556","ucranios",0.788764522326827,3
"4557","pro",0.908064960569142,10
"4558","esclavista",0.815834972318038,4
"4559","abolicionista",0.788799668039837,3
"4560","posesión",0.893840064551986,10
"4561","secesión",0.806057101023065,4
"4562","pronto",0.899168266477955,10
"4563","secesionismo",0.803590228061215,4
"4564","dándoles",0.887558564668199,9
"4565","irrupción",0.891017070108124,9
"4566","laicidad",0.784313476668953,3
"4567","legislar",0.88271105395179,9
"4568","tailandia",0.886920811424264,9
"4569","sri_lanka",0.874420368796805,8
"4570","budista",0.856545717977801,7
"4571","renovable",0.754302810437503,2
"4572","solar",0.8512279582351,6
"4573","fotovoltaica",0.709394345717445,1
"4574","eólica",0.711411027729884,1
"4575","mix",0.870562668916605,8
"4576","energético",0.8421892762426,6
"4577","aportación",0.894708277234577,10
"4578","carbón",0.840085052964341,6
"4579","electricidad",0.841368579862282,6
"4580","france",0.841013172250245,6
"4581","f",0.870517358558382,8
"4582","escuchar",0.880547173325872,8
"4583","república_francesa",0.777198348293117,3
"4584","z",0.888896346079038,9
"4585","semipresidencialista",0.567106800106697,1
"4586","eeuu",0.902429151961505,10
"4587","acumular",0.90598391562682,10
"4588","oficina",0.895924600084885,10
"4589","américa_latina",0.868515092598838,8
"4590","venezuela",0.821117790740896,4
"4591","costa_rica",0.886188195158626,9
"4592","iglesia_católica",0.86007512673919,7
"4593","aristocracia",0.880287896745594,8
"4594","criollo",0.845976161693427,6
"4595","vs",0.889425401845814,9
"4596","pipiolo",0.812585387688825,4
"4597","chile",0.883506440007984,9
"4598","homenaje",0.889320684248871,9
"4599","estación",0.866125283306991,7
"4600","alcalá_de_henares",0.882560987064654,9
"4601","jueves",0.895656194458322,10
"4602","trenes",0.854589923562258,6
"4603","punta",0.901694245648368,10
"4604","mañana",0.876179912392735,8
"4605","ferroviario",0.837695769980485,5
"4606","cercanía",0.907170015489995,10
"4607","al_qaeda",0.768842427322225,2
"4608","consternación",0.870887927624766,8
"4609","movilización",0.869788483669608,8
"4610","calles",0.870917971685738,8
"4611","josé_luis_rodríguez_zapatero",0.833119518291745,5
"4612","tanzania",0.87492353657087,8
"4613","minuto",0.850241512541528,6
"4614","tregua",0.892068506915523,9
"4615","proliferación",0.900886665156727,10
"4616","castillo",0.853404055973177,6
"4617","proliferar",0.895982624137979,10
"4618","cinematógrafo",0.551561661630908,1
"4619","proyectar",0.895397250655635,10
"4620","metraje",0.783810685268625,3
"4621","etimológico",0.791291469554338,3
"4622","neologismo",0.846923993084267,6
"4623","cinético",0.791347247124286,3
"4624","grafos",0.668958781328793,1
"4625","mudo",0.863766568494953,7
"4626","bush",0.821164996037949,4
"4627","talibán",0.854680968638036,7
"4628","entrenamiento",0.855210928683794,7
"4629","insurgente",0.801561801035208,4
"4630","guerrilla",0.860094715355008,7
"4631","presionar",0.90619832070695,10
"4632","explícito",0.900527655264637,10
"4633","curva",0.844917921776583,6
"4634","complementario",0.89917273952093,10
"4635","agente",0.831611168458521,5
"4636","dinero",0.838971173705296,5
"4637","oferta",0.873403479679869,8
"4638","banco",0.804057613374108,4
"4639","cociente",0.845905420736739,6
"4640","demandar",0.893510771890525,10
"4641","disuadir",0.903065950161767,10
"4642","reintegrar",0.870525288106926,8
"4643","pedir",0.856625014781186,7
"4644","préstamo",0.800585845124162,3
"4645","isabel_ii",0.761990693778282,2
"4646","convocar",0.868681456528917,8
"4647","pronunciar",0.900555749868451,10
"4648","cansancio",0.883327922980988,9
"4649","prim",0.820396931148858,4
"4650","pisar",0.896753328232587,10
"4651","primera_república",0.688252507681226,1
"4652","agitado",0.899381770163943,10
"4653","figueras",0.834243260066156,5
"4654","pi",0.835671505781884,5
"4655","salmerón",0.78837879179029,3
"4656","castel",0.902556221115763,10
"4657","convulso",0.898244510980436,10
"4658","pronunciamiento",0.870458720126599,8
"4659","determinismo",0.812839310799366,4
"4660","predeterminar",0.879212409791634,8
"4661","deidad",0.832356546724487,5
"4662","omnipotente",0.85665777637587,7
"4663","protestantismo",0.748911897885481,2
"4664","calvinista",0.76549082968094,2
"4665","hinduismo",0.810640328445868,4
"4666","budismo",0.802791258500939,4
"4667","karma",0.859781146367159,7
"4668","reencarnacion",0.865269195694547,7
"4669","doctrinal",0.841039637532915,6
"4670","distorsión",0.887614258084555,9
"4671","buda",0.833669776114566,5
"4672","despegar",0.886849951367054,9
"4673","sexo",0.844098634003947,6
"4674","educativa",0.833385191842113,5
"4675","devenir",0.903745992260424,10
"4676","olímpico",0.841053346978804,6
"4677","profesionalizar",0.875005303595107,8
"4678","espn",0.836489784583578,5
"4679","trasmitir",0.818169164313454,4
"4680","fabricar",0.880932694173392,9
"4681","soporte",0.894869542232127,10
"4682","sociológico",0.87899108423828,8
"4683","obstaculizar",0.900756966162722,10
"4684","oficio",0.889178420338015,9
"4685","presentación",0.906525239562427,10
"4686","concernir",0.891157278174203,9
"4687","vergonzoso",0.894869928734239,10
"4688","razonable",0.900532056053794,10
"4689","razonamien",0.88305566068492,9
"4690","contundente",0.908881055041015,10
"4691","platón",0.842250980143651,6
"4692","la_república",0.828287430287727,5
"4693","escrutinio",0.887406563438916,9
"4694","proporcional",0.894845892473062,10
"4695","listas",0.888408373310124,9
"4696","bloquear",0.894672145347198,10
"4697","d_hondt",0.554412511197146,1
"4698","circunscripcion",0.783046858596992,3
"4699","mixta",0.907928247003994,10
"4700","parcial",0.896600052968551,10
"4701","autonómico",0.837983893258987,5
"4702","prima",0.901320550014399,10
"4703","complicado",0.897219746936006,10
"4704","incapacidad",0.893247631852671,10
"4705","estable",0.898513277070505,10
"4706","inmadurez",0.844688967774732,6
"4707","mafioso",0.882636903442045,9
"4708","enquistado",0.888625312751335,9
"4709","cruces",0.9032401389671,10
"4710","fracasar",0.897293964086373,10
"4711","reducto",0.881935570391274,9
"4712","historiografía",0.831535098479272,5
"4713","corvar",0.827488314816083,5
"4714","episodio",0.885544271738064,9
"4715","resuelto",0.905400845242299,10
"4716","pelayo",0.868818033927663,8
"4717","legítimo",0.882401184563542,9
"4718","continuador",0.822186361845074,4
"4719","olimpiada",0.867144407200292,7
"4720","sueño",0.872597809890838,8
"4721","juegos_olímpicos_de_barcelona",0.834302600594941,5
"4722","adversario",0.883875948805116,9
"4723","ibero",0.846076920572479,6
"4724","datación",0.785915087724658,3
"4725","fundación",0.895329952012229,10
"4726","troya",0.877465202796045,8
"4727","heródoto",0.759869360540027,2
"4728","arqueológico",0.821033442618712,4
"4729","ibiza",0.88661194986165,9
"4730","monopolio",0.88274897433923,9
"4731","estaño",0.827538341820148,5
"4732","emporio",0.860331810393495,7
"4733","resurgimiento",0.874000484158867,8
"4734","amistoso",0.844187302217183,6
"4735","futbolista",0.817701015012069,4
"4736","disputar",0.823916798102569,5
"4737","glasgow",0.872279136933454,8
"4738","marcador",0.816594765297025,4
"4739","recaudación",0.828350289557977,5
"4740","donado",0.891588091484188,9
"4741","relanzar",0.89499732465859,10
"4742","maraca",0.817886146406,4
"4743","aducir",0.903409292800075,10
"4744","sugerencia",0.900365520264215,10
"4745","emergencia",0.889185163088796,9
"4746","bienestar_social",0.861249046672558,7
"4747","urgente",0.891234107140386,9
"4748","mera",0.9017887369734,10
"4749","retroalimentación",0.839979210798746,6
"4750","reorganizacio",0.877139270319714,8
"4751","tentativo",0.882390768128969,9
"4752","desmantelar",0.89444804018622,10
"4753","estado_de_bienestar",0.809527877258782,4
"4754","margaret_thatcher",0.843165416099839,6
"4755","niñera",0.850717675771807,6
"4756","escoger",0.905126082066755,10
"4757","pragmático",0.883416187305167,9
"4758","curioso",0.900974183501008,10
"4759","detectar",0.894754702346153,10
"4760","excesivo",0.905054251422087,10
"4761","horario",0.870774284157837,8
"4762","pantalla",0.849560567145831,6
"4763","aceptación",0.901493718025942,10
"4764","consumir",0.866458051810824,7
